Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0018683		A2AWA1
OG0018684		B0V234
OG0018685		E7F4Z5
OG0018686		F8W4T1
OG0018687		Q1LYM3
OG0018688		Q66ID2
OG0018689		Q90257
OG0018690		A0A1D5NS22
OG0018691		A0A8M1RLE1
OG0018692		A0A8M2B9G5
OG0018693		A0A8M2BBU0
OG0018694		A0A8M2BID2
OG0018695		A0A8M3BE40
OG0018696		A0A8M6Z7M8
OG0018697		A0A8M9PIZ8
OG0018698		A0A8M9PMZ2
OG0018699		A0A8M9QEJ1
OG0018700		A0A8M9QEM8
OG0018701		A0A8N7T6W4
OG0018702		A0A8N7UZM3
OG0018703		A2BIQ6
OG0018704		B3DG31
OG0018705		E9QFU1
OG0018706		F1QGG2
OG0018707		H0WFA6
OG0018708		L7NKK5
OG0018709		Q1JPS1
OG0018710		Q2LDA1
OG0018711		Q66L50
OG0018712		Q6DG38
OG0018713		Q6NWL1
OG0018714		Q6PBP6
OG0018715		Q6PR57
OG0018716		Q7ZVX4
OG0018717		A0A8M1RMG3
OG0018718		A0A8M2B8U4
OG0018719		A0A8M6YXF5
OG0018720		A0A8M9P6J4
OG0018721		A0A8M9PN37
OG0018722		A1L284
OG0018723		B6RSP1
OG0018724		B6ZK76
OG0018725		E7EYN2
OG0018726		E7FCG5
OG0018727		E7FEL3
OG0018728		E9QDJ1
OG0018729		E9QJ73
OG0018730		Q504E3
OG0018731		Q6DEI3
OG0018732		Q6PBS2
OG0018733		Q9PTX9
OG0018734		A0A0G2KJW7
OG0018735		A0A0R4IPL6
OG0018736		A0A0R4IYT8
OG0018737		A0A8M2B5Y1
OG0018738		A0A8M2BCV8
OG0018739		A0A8M3B1Y0
OG0018740		A0A8M9P7A1
OG0018741		A0A8M9PC08
OG0018742		A0A8M9PT77
OG0018743		A0A8M9PYZ7
OG0018744		A0A8M9QDP5
OG0018745		A0A8N7T6F1
OG0018746		B3DGV1
OG0018747		E7F596
OG0018748		F1QHG6
OG0018749		F1RCF2
OG0018750		F6P2R0
OG0018751		Q4V9D8
OG0018752		Q6TNW0
OG0018753		Q7ZUN1
OG0018754		Q7ZVM6
OG0018755		A0A0A0MPH1
OG0018756		A0A8M2B5V6
OG0018757		A0A8M3AWP7
OG0018758		A0A8M3B706
OG0018759		A0A8M6YXX1
OG0018760		A0A8M6Z402
OG0018761		A0A8M6Z839
OG0018762		A0A8M9QFN3
OG0018763		A0A8N7UVK4
OG0018764		A4JYN9
OG0018765		B3DJV7
OG0018766		Q1L8A3
OG0018767		Q502A3
OG0018768		A0A0R4IFB4
OG0018769		A0A0R4ILX8
OG0018770		A0A8M2B339
OG0018771		A0A8M3AQN2
OG0018772		A0A8M3AX29
OG0018773		A0A8M6Z7H1
OG0018774		A0A8M9P9H3
OG0018775		A0A8M9Q4U4
OG0018776		A0A8N7UVK7
OG0018777		A5D6T3
OG0018778		E7FC33
OG0018779		F1QL21
OG0018780		F1QSR7
OG0018781		Q0PJT8
OG0018782		Q5RI09
OG0018783		Q66HW2
OG0018784		Q6NW93
OG0018785		Q90XR9
OG0018786		A0A1D5NT19
OG0018787		A0A8M1PT03
OG0018788		A0A8M1RHB8
OG0018789		A0A8M2B6Y3
OG0018790		A0A8M2B8Z7
OG0018791		A0A8M2BKC1
OG0018792		A0A8M2BLA4
OG0018793		A0A8M3B5A1
OG0018794		A0A8M6Z5H7
OG0018795		B0S5B4
OG0018796		B3DKM3
OG0018797		F1R0T3
OG0018798		I3ISS4
OG0018799		Q2YDS2
OG0018800		Q6DH16
OG0018801		Q6GQM7
OG0018802		Q6NWA5
OG0018803		Q6P043
OG0018804		Q6P122
OG0018805		Q8UVQ2
OG0018806		A0A8M1RE25
OG0018807		A0A8M2BHK5
OG0018808		A0A8M3B730
OG0018809		A0A8M9PDC8
OG0018810		A0A8M9PH82
OG0018811		A0A8M9PK42
OG0018812		A0A8M9PZG4
OG0018813		A0A8N7TBD0
OG0018814		B0V1P2
OG0018815		E7F5N8
OG0018816		Q4VBS6
OG0018817		Q6NYL5
OG0018818		Q90457
OG0018819		A0A0R4ITL8
OG0018820		A0A8M1P6L1
OG0018821		A0A8M1RDQ4
OG0018822		A0A8M2B4U7
OG0018823		A0A8M9P803
OG0018824		A0A8M9PJL8
OG0018825		A0A8M9PMD5
OG0018826		A0A8M9PNU0
OG0018827		A0A8M9Q5W6
OG0018828		D2D565
OG0018829		E7F063
OG0018830		E9QCG4
OG0018831		E9QE37
OG0018832		F1QGY9
OG0018833		F1QW13
OG0018834		Q6IQR8
OG0018835		Q7ZWF4
OG0018836		Q804W2
OG0018837		X1WCB3
OG0018838		A0A0R4IVY2
OG0018839		A0A142J9E8
OG0018840		A0A8M2B9R8
OG0018841		A0A8M2BD93
OG0018842		A0A8M2BFN3
OG0018843		A0A8M2BL74
OG0018844		A0A8M2BLA7
OG0018845		A0A8M3AXE6
OG0018846		A0A8M3B377
OG0018847		A0A8M6Z9M1
OG0018848		A0A8M9PTQ9
OG0018849		A0A8M9QHF9
OG0018850		A0A8M9QHW7
OG0018851		F1QDE5
OG0018852		F1QKC4
OG0018853		Q5BU17
OG0018854		Q5IGR8
OG0018855		Q7SZP8
OG0018856		Q9YGV3
OG0018857		A0A286YAT8
OG0018858		A0A8M1P861
OG0018859		A0A8M1P943
OG0018860		A0A8M1RLU4
OG0018861		A0A8M2B1Y0
OG0018862		A0A8M2BH20
OG0018863		A0A8M6YVJ3
OG0018864		A3KPW8
OG0018865		D2CN89
OG0018866		E7FBV5
OG0018867		F1Q929
OG0018868		F6P0J3
OG0018869		P28174
OG0018870		Q66IE3
OG0018871		Q6PCR1
OG0018872		Q6PGY3
OG0018873		Q6TLE5
OG0018874		A0A8M2B4P3
OG0018875		A0A8M2B990
OG0018876		A0A8M2BKU9
OG0018877		A0A8M6YZK1
OG0018878		A0A8M9PMU6
OG0018879		A0A8M9Q1M1
OG0018880		A0A8N7T6W5
OG0018881		A0A8N7UQX3
OG0018882		A1L1P8
OG0018883		B0V3R4
OG0018884		B9UIU1
OG0018885		C0M005
OG0018886		E7F5W3
OG0018887		E9QBI8
OG0018888		Q1LUM5
OG0018889		Q5U3A3
OG0018890		Q6DBZ9
OG0018891		Q6DI48
OG0018892		A0A0R4IB27
OG0018893		A0A0R4ITL2
OG0018894		A0A8M1NTB5
OG0018895		A0A8M1RDE1
OG0018896		A0A8M1RJ11
OG0018897		A0A8M2B503
OG0018898		A0A8M6Z1G1
OG0018899		A0A8N7TBY6
OG0018900		A5PF53
OG0018901		B0JZL1
OG0018902		D1MCG5
OG0018903		D7FB54
OG0018904		E7EZJ5
OG0018905		E7F528
OG0018906		F1QBC9
OG0018907		O13166
OG0018908		Q08CC0
OG0018909		Q6DH81
OG0018910		Q6IVM1
OG0018911		Q7SXX4
OG0018912		A0A0G2L5A2
OG0018913		A0A8M1PRS0
OG0018914		A0A8M3BEF6
OG0018915		A0A8M6Z0K4
OG0018916		A0A8M9PA82
OG0018917		A0A8N7T5Z4
OG0018918		E7F6N5
OG0018919		E7FAL7
OG0018920		F1RAA7
OG0018921		Q5CZP3
OG0018922		Q66IB1
OG0018923		Q9W7J1
OG0018924		A0A8M2BLV2
OG0018925		A0A8M6Z078
OG0018926		A0A8M9PD81
OG0018927		A0A8M9PG81
OG0018928		A0A8M9PUQ2
OG0018929		A0A8M9PYV4
OG0018930		A0A8M9QDR9
OG0018931		A0A8M9QE71
OG0018932		A0A8N7UT89
OG0018933		A3KP21
OG0018934		E7F7X8
OG0018935		E9QJE0
OG0018936		F1R4Z6
OG0018937		F6NRL9
OG0018938		Q5XJR7
OG0018939		Q6PG26
OG0018940		Q7SXK1
OG0018941		Q9PWM6
OG0018942		A0A2R8Q9N2
OG0018943		A0A8M1NIX6
OG0018944		A0A8M6Z5K0
OG0018945		A0A8M9PTC5
OG0018946		A0A8M9QDE8
OG0018947		A0A8N7USV6
OG0018948		A8DZD4
OG0018949		E7EXQ5
OG0018950		E7FA56
OG0018951		E7FBS9
OG0018952		E9QEX7
OG0018953		F1QY33
OG0018954		F1QYZ6
OG0018955		Q502I5
OG0018956		Q5PYH6
OG0018957		Q6NYW2
OG0018958		Q803J5
OG0018959		A0A2R8Q5P7
OG0018960		A0A8M2BA61
OG0018961		A0A8M2BBM0
OG0018962		A0A8M2BDI0
OG0018963		A0A8M3AYL0
OG0018964		A0A8M3B3D8
OG0018965		A0A8M9PD63
OG0018966		A0A8M9PPL5
OG0018967		A0A8M9PRG9
OG0018968		A0A8M9PTE2
OG0018969		E7F3U1
OG0018970		E7F9U0
OG0018971		F1R1Q6
OG0018972		Q4V9P3
OG0018973		Q642I9
OG0018974		A0A8M1P4E8
OG0018975		A0A8M1Q1R2
OG0018976		A0A8M3AJX3
OG0018977		A0A8M3AWS2
OG0018978		A0A8M9PEY2
OG0018979		A0A8M9PI49
OG0018980		A0A8M9PZ33
OG0018981		A0A8M9QB77
OG0018982		A0A8M9QDJ7
OG0018983		A0A8M9QEK9
OG0018984		A0A8M9QGA4
OG0018985		A7MBZ2
OG0018986		E7F1E7
OG0018987		Q503T5
OG0018988		Q6DH78
OG0018989		A0A8M1P6J4
OG0018990		A0A8M6YWZ7
OG0018991		A0A8M6Z1L0
OG0018992		A0A8M9Q3H0
OG0018993		A0A8M9Q713
OG0018994		A0A8M9QA26
OG0018995		A0FJH7
OG0018996		A0MGY8
OG0018997		A1L257
OG0018998		Q08BV9
OG0018999		Q568J5
OG0019000		Q6NWG0
OG0019001		Q6PC95
OG0019002		Q9PWM5
OG0019003		A0A0G2KSF3
OG0019004		A0A0R4IJU5
OG0019005		A0A2R8RR49
OG0019006		A0A8M1P3L7
OG0019007		A0A8M1RJ94
OG0019008		A0A8M3AY36
OG0019009		A0A8M3B6S9
OG0019010		A0A8M6YZ85
OG0019011		A0A8M9PEF5
OG0019012		A0A8M9PQK6
OG0019013		A0A8M9PYJ4
OG0019014		A0A8M9Q998
OG0019015		A0A8M9QC75
OG0019016		A0A8M9QDM4
OG0019017		A2BGS7
OG0019018		B0UXL7
OG0019019		E7F4T7
OG0019020		E7FFQ6
OG0019021		Q567E8
OG0019022		Q6DBX6
OG0019023		Q6P977
OG0019024		Q7ZZ25
OG0019025		A0A8M2B9H9
OG0019026		A0A8M3AY88
OG0019027		A0A8M3B132
OG0019028		A0A8M9PUC5
OG0019029		A0A8N7TAR9
OG0019030		A0A8N7UUK6
OG0019031		A2RUX0
OG0019032		A8DZE6
OG0019033		A8KC25
OG0019034		B3DFS8
OG0019035		E7F7H4
OG0019036		F1QM46
OG0019037		Q05AK6
OG0019038		Q1RM43
OG0019039		Q6PBR3
OG0019040		Q7SZX5
OG0019041		Q804C0
OG0019042		A0A0R4IGV0
OG0019043		A0A2R8RK22
OG0019044		A0A8M1PAB8
OG0019045		A0A8M2BCI6
OG0019046		A0A8M2BEI0
OG0019047		A0A8M9P5C7
OG0019048		A0A8M9PDL9
OG0019049		A0A8M9PIR4
OG0019050		A0A8M9PL47
OG0019051		A0A8M9PMP4
OG0019052		A0A8M9Q5I9
OG0019053		A0A8M9QAH8
OG0019054		A0A8M9QCU6
OG0019055		A2VD23
OG0019056		B0S5X0
OG0019057		E7EZL2
OG0019058		E7FC87
OG0019059		E7FFZ1
OG0019060		F1QCM6
OG0019061		F1R5J7
OG0019062		Q1L957
OG0019063		Q568Q1
OG0019064		Q6P025
OG0019065		Q92005
OG0019066		U6C7X6
OG0019067		A0A0R4ISE0
OG0019068		A0A140LG25
OG0019069		A0A2R8RKX9
OG0019070		A0A8M1N9G1
OG0019071		A0A8M2BKB1
OG0019072		A0A8M3AWR7
OG0019073		A0A8M6Z873
OG0019074		A0A8M9PUZ6
OG0019075		A0A8M9QGI9
OG0019076		A0A8M9QGV4
OG0019077		A0JMN5
OG0019078		A1A5Y3
OG0019079		A8WFZ6
OG0019080		B8JIP8
OG0019081		E7F5F0
OG0019082		F1QYY6
OG0019083		F1R2Z9
OG0019084		F1RE57
OG0019085		Q2WG78
OG0019086		Q6AZW2
OG0019087		Q6DGW0
OG0019088		Q6P018
OG0019089		X1WDA3
OG0019090		A0A2R8Q739
OG0019091		A0A8M1PUD1
OG0019092		A0A8M2BBW5
OG0019093		A0A8M2BKC4
OG0019094		A0A8M3B0G2
OG0019095		A0A8M9NZW5
OG0019096		A0A8M9PLL9
OG0019097		A0A8M9PNE5
OG0019098		A0A8M9QN43
OG0019099		A5WW21
OG0019100		A8E5L0
OG0019101		B0UYJ1
OG0019102		E7FBS7
OG0019103		E7FE90
OG0019104		F1Q5H9
OG0019105		F1QRI7
OG0019106		H0WFA5
OG0019107		Q4QRM2
OG0019108		Q5RHM1
OG0019109		Q8AWF1
OG0019110		Q98SV0
OG0019111		A0A0G2KIJ4
OG0019112		A0A1L6UW63
OG0019113		A0A8M1PUV7
OG0019114		A0A8M1PYQ1
OG0019115		A0A8M3ASC3
OG0019116		A0A8M9PEG3
OG0019117		A0A8M9PSP5
OG0019118		A0A8M9Q618
OG0019119		A0A8N7UVG2
OG0019120		A9ZPF6
OG0019121		B0UXS0
OG0019122		B3DFU8
OG0019123		E7F5E6
OG0019124		E7FDN9
OG0019125		Q5EDF9
OG0019126		Q7SXN4
OG0019127		Q7T2J2
OG0019128		Q804G3
OG0019129		X1WBR1
OG0019130		X1WFU2
OG0019131		A0A8M1Q1V7
OG0019132		A0A8M2BIR2
OG0019133		A0A8M2BJH8
OG0019134		A0A8M3AYP5
OG0019135		A0A8M3B7Z7
OG0019136		A0A8M6YZF9
OG0019137		A0A8M9PMP9
OG0019138		A0A8M9PYL4
OG0019139		A1A5Y0
OG0019140		A7MCA8
OG0019141		A9JTA8
OG0019142		E7F8S1
OG0019143		E7FFY9
OG0019144		F1QKB1
OG0019145		Q0PJT9
OG0019146		Q1LUD1
OG0019147		Q5TKT3
OG0019148		Q7T3H5
OG0019149		Q7ZUV5
OG0019150		Q7ZW04
OG0019151		R4GEU0
OG0019152		X1WHU9
OG0019153		A0A2R8Q4J7
OG0019154		A0A2R8Q650
OG0019155		A0A8M1P320
OG0019156		A0A8M1RL46
OG0019157		A0A8M2BIZ9
OG0019158		A0A8M3APX4
OG0019159		A0A8M3B4C3
OG0019160		A0A8M3BC19
OG0019161		A0A8M9P9M8
OG0019162		A0A8M9PNG1
OG0019163		A0A8M9Q7Y5
OG0019164		A0A8N7TB47
OG0019165		A1L1T6
OG0019166		A8WGR0
OG0019167		E7F0M3
OG0019168		E7F6E8
OG0019169		Q0P4C1
OG0019170		Q5BLA7
OG0019171		Q6NX86
OG0019172		Q800U8
OG0019173		Q90YX8
OG0019174		A0A2R8PYX4
OG0019175		A0A8M3AM80
OG0019176		A0A8M3AX92
OG0019177		A0A8M3B7K3
OG0019178		A0A8M9PQT1
OG0019179		A0A8M9QBT2
OG0019180		A6YIP9
OG0019181		A9JRF6
OG0019182		B0Z6G1
OG0019183		B3DIW4
OG0019184		E7F871
OG0019185		E7FE04
OG0019186		F1QGG3
OG0019187		F1QTI4
OG0019188		Q08CR1
OG0019189		Q1LWD1
OG0019190		Q32LW7
OG0019191		Q58EH7
OG0019192		Q5BJB5
OG0019193		Q6GMH1
OG0019194		A0A2R8Q9M5
OG0019195		A0A8M2BKB4
OG0019196		A0A8M3BCY8
OG0019197		A0A8M6YXT4
OG0019198		A0A8M6Z4I0
OG0019199		A0A8N7UVW5
OG0019200		E7EY30
OG0019201		E7F6L6
OG0019202		F1Q7X0
OG0019203		F1QLP0
OG0019204		F1R4E2
OG0019205		Q0VIL3
OG0019206		Q1LWC6
OG0019207		Q6P695
OG0019208		Q6PGY1
OG0019209		A0A8M1P8V0
OG0019210		A0A8M1PU37
OG0019211		A0A8M9PGZ9
OG0019212		A0A8M9PM25
OG0019213		A0A8N7T826
OG0019214		A4QN64
OG0019215		A9JTC8
OG0019216		B3DJY2
OG0019217		B8A5H9
OG0019218		F1QC30
OG0019219		Q58EI2
OG0019220		Q5TKT2
OG0019221		Q7ZU70
OG0019222		U3JA33
OG0019223		A0A0R4IX46
OG0019224		A0A8M1Q1P8
OG0019225		A0A8M1RRR9
OG0019226		A0A8M6YT74
OG0019227		A0A8M6Z213
OG0019228		E7F7P1
OG0019229		E7FFT4
OG0019230		Q1L8U8
OG0019231		Q3B7R3
OG0019232		Q5SNX7
OG0019233		Q5U3D9
OG0019234		Q68FN4
OG0019235		Q6IWJ1
OG0019236		Q6NW47
OG0019237		Q7ZUQ1
OG0019238		R4GDS2
OG0019239		A0A0R4ICA2
OG0019240		A0A2R8PVR6
OG0019241		A0A8M1NW48
OG0019242		A0A8M2BBM5
OG0019243		A0A8M2BEQ0
OG0019244		A0A8M6YVH6
OG0019245		A0A8M6Z4R6
OG0019246		A0A8M9P5A9
OG0019247		A0A8M9PNF0
OG0019248		A0A8M9PWG5
OG0019249		A0A8M9Q7W2
OG0019250		A0A8M9QEG4
OG0019251		A0A8M9QKT0
OG0019252		A2BGE0
OG0019253		B1H1J7
OG0019254		D3X469
OG0019255		E7EXT9
OG0019256		F1QYH7
OG0019257		Q66PG1
OG0019258		Q6W4T8
OG0019259		Q7ZVY8
OG0019260		R4GEN3
OG0019261		A0A0R4IN51
OG0019262		A0A0R4IXU5
OG0019263		A0A8M2BDE6
OG0019264		A0A8M2BHP3
OG0019265		A0A8M2BJ18
OG0019266		A0A8M3AY16
OG0019267		A0A8M9P1R7
OG0019268		A0A8M9Q151
OG0019269		A0A8M9Q431
OG0019270		A0A8M9Q6Q4
OG0019271		A4IGC1
OG0019272		C0HM54
OG0019273		E3NZ06
OG0019274		E7FH57
OG0019275		F1Q9I7
OG0019276		Q7ZV93
OG0019277		Q804R0
OG0019278		A0A0G2KN81
OG0019279		A0A8M1P2D2
OG0019280		A0A8M1Q142
OG0019281		A0A8M1RMH9
OG0019282		A0A8M2BBC9
OG0019283		A0A8M3B684
OG0019284		A0A8M9NYY7
OG0019285		A0A8M9PG87
OG0019286		A0A8M9PNT9
OG0019287		A0A8M9PS33
OG0019288		A0A8M9PWM0
OG0019289		A0A8N7UZN0
OG0019290		A2SZ54
OG0019291		A9JRY2
OG0019292		B3DGU2
OG0019293		B3DK13
OG0019294		Q1L907
OG0019295		Q4TTN8
OG0019296		Q566X0
OG0019297		Q5RKQ5
OG0019298		Q6NZW3
OG0019299		R4GF23
OG0019300		A0A8M1N5Y4
OG0019301		A0A8M2BH47
OG0019302		A0A8M3AXP6
OG0019303		A0A8M3B6G8
OG0019304		A0A8M6Z719
OG0019305		A0A8M9P447
OG0019306		A0A8M9PU70
OG0019307		A0A8M9QK47
OG0019308		A1A5W2
OG0019309		A6H8T5
OG0019310		B3DI74
OG0019311		E7FDT8
OG0019312		E9QFB6
OG0019313		Q06726
OG0019314		Q1L894
OG0019315		Q5CZV5
OG0019316		Q5XJR0
OG0019317		Q6DG85
OG0019318		Q6PC33
OG0019319		Q98SR9
OG0019320		A0A0G2KY42
OG0019321		A0A8M2B581
OG0019322		A0A8M2B5Z3
OG0019323		A0A8M2BF24
OG0019324		A0A8M3B3Y0
OG0019325		A0A8M6Z197
OG0019326		A0A8M9NYT1
OG0019327		A0A8M9PQ39
OG0019328		A0A8M9PTQ1
OG0019329		A0A8M9QG71
OG0019330		A0A8M9QKQ2
OG0019331		A0A8N7T7F5
OG0019332		A8WHB0
OG0019333		B3DJJ2
OG0019334		E7EY77
OG0019335		F1QW58
OG0019336		Q1LX92
OG0019337		Q1RLT1
OG0019338		Q6DC54
OG0019339		X1WED7
OG0019340		A0A8M2B3G1
OG0019341		A0A8M2B733
OG0019342		A0A8M3AL80
OG0019343		A0A8M3AZJ6
OG0019344		A0A8M9Q225
OG0019345		A0A8M9QKR9
OG0019346		A2BGQ2
OG0019347		A3KMT0
OG0019348		B3DJC9
OG0019349		E7F0E8
OG0019350		E7F359
OG0019351		F8W3Q2
OG0019352		Q2YDQ4
OG0019353		Q7ZVP4
OG0019354		Q9DFH1
OG0019355		V5ZE41
OG0019356		A0A0R4ICV1
OG0019357		A0A2R8Q2W9
OG0019358		A0A8M1QKD8
OG0019359		A0A8M1RKV1
OG0019360		A0A8M2B7Z4
OG0019361		A0A8M2BH19
OG0019362		A0A8M3ATT8
OG0019363		A0A8M3B256
OG0019364		A0A8M3B8C2
OG0019365		A0A8M6Z0Q9
OG0019366		A0A8M9NYG3
OG0019367		A0A8M9PWL5
OG0019368		A0A8M9QD48
OG0019369		A1L2E4
OG0019370		E9QFM1
OG0019371		F1QPL8
OG0019372		F1QU82
OG0019373		F1R8L8
OG0019374		F6NSV0
OG0019375		F8W4B9
OG0019376		Q6NWF6
OG0019377		X1WCM6
OG0019378		A0A0R4IEN9
OG0019379		A0A0R4ILT6
OG0019380		A0A2R8RWN9
OG0019381		A0A8M1RP19
OG0019382		A0A8M2B578
OG0019383		A0A8M2BAQ8
OG0019384		A0A8M3AV55
OG0019385		A0A8M3AYL9
OG0019386		A0A8M9NYL2
OG0019387		A0A8M9PGV2
OG0019388		A0A8M9QF71
OG0019389		A2CEM5
OG0019390		B3DFT7
OG0019391		B7ZD71
OG0019392		E7FDQ1
OG0019393		E9QF41
OG0019394		F1QQ43
OG0019395		O73778
OG0019396		Q2YDS7
OG0019397		Q32LU3
OG0019398		Q7ZVB7
OG0019399		Q9I8V2
OG0019400		A0A0R4IC35
OG0019401		A0A0R4IXP5
OG0019402		A0A8M2BAH0
OG0019403		A0A8M2BLG9
OG0019404		A0A8M3AVT8
OG0019405		A0A8M3AZ95
OG0019406		A0A8M6Z360
OG0019407		A0A8M6Z8Q9
OG0019408		A0A8M6Z901
OG0019409		A0A8M9PD05
OG0019410		A0A8M9PHW6
OG0019411		A0A8M9PVK9
OG0019412		A0A8M9Q7Y2
OG0019413		A0A8M9QBS3
OG0019414		A0A8N7T7A2
OG0019415		A4JYL2
OG0019416		A8C5J1
OG0019417		E7FDX1
OG0019418		Q6AXK3
OG0019419		Q6AZD1
OG0019420		Q6EJB7
OG0019421		Q6GQM4
OG0019422		Q7ZVA5
OG0019423		Q9YH61
OG0019424		A0A0R4IVA1
OG0019425		A0A1D5NS60
OG0019426		A0A8M1RSB9
OG0019427		A0A8M2BEA2
OG0019428		A0A8M3ANW4
OG0019429		A0A8M3AV27
OG0019430		A0A8M3B3J9
OG0019431		A0A8M3BE71
OG0019432		A0A8M6YZU9
OG0019433		A0A8M9NZ29
OG0019434		A0A8M9PGB9
OG0019435		A0A8M9PL05
OG0019436		A0A8M9Q687
OG0019437		A4IG34
OG0019438		E7F6I4
OG0019439		E7FAM4
OG0019440		Q1L864
OG0019441		Q568M8
OG0019442		A0A2R8QJ79
OG0019443		A0A8M2B248
OG0019444		A0A8M3AS34
OG0019445		A0A8M6Z539
OG0019446		A0A8M6Z9L8
OG0019447		A0A8M9PS74
OG0019448		A0A8M9PYI3
OG0019449		A0A8M9PZC8
OG0019450		A4QP33
OG0019451		A5WUM2
OG0019452		E7FAU2
OG0019453		F1RBM7
OG0019454		F1RBN2
OG0019455		F6NSR2
OG0019456		Q4V8R7
OG0019457		Q5U3T0
OG0019458		Q6PUR7
OG0019459		A0A0R4IKK6
OG0019460		A0A8M1QQR9
OG0019461		A0A8M2B5I7
OG0019462		A0A8M9PC66
OG0019463		A0A8M9PWW9
OG0019464		A0A8M9Q327
OG0019465		A0A8M9QHA5
OG0019466		A0A8M9QM66
OG0019467		A0A8M9QP10
OG0019468		A0PJR3
OG0019469		E7F5J4
OG0019470		F1QCH5
OG0019471		F1QFE6
OG0019472		F1QFG9
OG0019473		F1R121
OG0019474		Q708S8
OG0019475		Q7SZR4
OG0019476		A0A8M1PV46
OG0019477		A0A8M1Q1M1
OG0019478		A0A8M1RH38
OG0019479		A0A8M2BB29
OG0019480		A0A8M3AVK4
OG0019481		A0A8M6YXE7
OG0019482		A0A8M9PJY8
OG0019483		B8A668
OG0019484		E7FCH1
OG0019485		F1QKD7
OG0019486		F1QY25
OG0019487		Q6DH08
OG0019488		Q9PUS6
OG0019489		X1WGJ5
OG0019490		A0A1L1QZA5
OG0019491		A0A2R8Q9H6
OG0019492		A0A2R8QGA4
OG0019493		A0A8M1N7Z8
OG0019494		A0A8M1P917
OG0019495		A0A8M2B2M4
OG0019496		A0A8M3AVH5
OG0019497		A0A8M9PJE3
OG0019498		A0A8M9PLM3
OG0019499		A0A8M9PNZ7
OG0019500		A0A8M9PVH7
OG0019501		A0A8M9Q5Y3
OG0019502		A8E5J9
OG0019503		B0EVP7
OG0019504		B8JII2
OG0019505		F1Q9X6
OG0019506		Q1L8X2
OG0019507		Q501U5
OG0019508		Q6DG37
OG0019509		Q7SY17
OG0019510		Q7ZTI3
OG0019511		A0A8M1N1J9
OG0019512		A0A8M1Q718
OG0019513		A0A8M3AUU5
OG0019514		A0A8M3AVJ8
OG0019515		A0A8M3B8M1
OG0019516		A0A8M6YZP4
OG0019517		A0A8M6Z037
OG0019518		A0A8M6Z6R5
OG0019519		A0A8M9PVY3
OG0019520		A9JRA0
OG0019521		B0F0D1
OG0019522		B8JHU7
OG0019523		E7F060
OG0019524		F1QD96
OG0019525		Q1MTC0
OG0019526		Q2L6L1
OG0019527		Q45FX8
OG0019528		Q6PGV6
OG0019529		Q7SY35
OG0019530		A0A1D5NSD6
OG0019531		A0A2R8QR93
OG0019532		A0A8M2B264
OG0019533		A0A8M2BKR6
OG0019534		A0A8M3AJA1
OG0019535		A0A8M3APD1
OG0019536		A0A8M3AXA7
OG0019537		A0A8M3B247
OG0019538		A0A8M3BEY4
OG0019539		A0A8M6YV96
OG0019540		A0A8M6Z3I6
OG0019541		A0A8M9PYX8
OG0019542		A0A8M9QIR9
OG0019543		A0A8M9QJW7
OG0019544		A1L2F4
OG0019545		F1Q5K8
OG0019546		Q08BV8
OG0019547		Q7ZU91
OG0019548		Q800S8
OG0019549		Q90WU8
OG0019550		R4GEC6
OG0019551		A0A0R4IVA0
OG0019552		A0A8M1N2N9
OG0019553		A0A8M1NX36
OG0019554		A0A8M1RDC9
OG0019555		A0A8M9P000
OG0019556		A0A8M9QBH2
OG0019557		A0A8M9QLR6
OG0019558		A8KBJ5
OG0019559		D2TEB7
OG0019560		F1R8A6
OG0019561		Q32PS7
OG0019562		Q6W6P1
OG0019563		Q90WH3
OG0019564		A0A0R4IB08
OG0019565		A0A8M1RI79
OG0019566		A0A8M2B7K9
OG0019567		A0A8M2BBP8
OG0019568		A0A8M2BCH5
OG0019569		A0A8M3B3L3
OG0019570		A0A8M3B4X7
OG0019571		A0A8M3B9F9
OG0019572		A0A8M3BAI5
OG0019573		A0A8M9P0R6
OG0019574		A0A8M9PEI8
OG0019575		A0A8M9PYD7
OG0019576		A1L223
OG0019577		A3KNM1
OG0019578		A3QJU6
OG0019579		A5PMB7
OG0019580		B7ZVH2
OG0019581		F1Q4W9
OG0019582		Q24JV7
OG0019583		Q6DC03
OG0019584		Q7ZVN0
OG0019585		Q7ZZB1
OG0019586		A0A140LH29
OG0019587		A0A286Y9A7
OG0019588		A0A2R8QQC0
OG0019589		A0A8M1RLN6
OG0019590		A0A8M2B700
OG0019591		A0A8M2BFD5
OG0019592		A0A8M3AQL0
OG0019593		A0A8M3AT20
OG0019594		A0A8M3ATW9
OG0019595		A0A8N7UT25
OG0019596		A4QP85
OG0019597		A9JRD8
OG0019598		E7FGC6
OG0019599		Q5RHJ3
OG0019600		Q6DGY4
OG0019601		Q6TGT9
OG0019602		Q9DGE1
OG0019603		A0A0R4IRW2
OG0019604		A0A8M1NZ01
OG0019605		A0A8M1RS16
OG0019606		A0A8M2BH78
OG0019607		A0A8M2BIG8
OG0019608		A0A8M3AJY6
OG0019609		A0A8M6Z201
OG0019610		A0A8M9PR63
OG0019611		A0A8M9QHB7
OG0019612		A0A8N7T5N6
OG0019613		F1QQC3
OG0019614		Q4V9N8
